machine_speed_rpm,temperature_c,humidity_percent,vibration_level,energy_usage_kwh,production_count,defect_count,hours_since_last_maintenance,maintenance_required,alert_triggered,defective_product
1342.9775280109543,68.39988744389647,53.348543509254554,0.6311983738573946,114.01636455145132,111,3,81,1,0,1
1427.2862824175131,71.94115454547358,61.278399086318366,0.5320785725932684,136.17838538785438,121,6,157,0,0,1
1475.2481364448495,74.81481601475794,60.06987969583362,0.5194051943605874,108.31089416299123,174,7,65,0,0,1
1492.5566570899953,72.8534888774137,62.12008287831348,0.3729938911287968,105.01284621154446,115,8,90,0,0,1
1562.0672097550678,71.53789510063072,50.72032265618499,0.5286955854301709,115.56926804832524,79,9,58,0,0,1
1517.7701000933255,67.96841268164083,35.6129807277406,0.4168045082505549,96.46075774460064,69,5,52,0,0,0
1366.4655641289899,74.58447213685653,56.84629893518755,0.4361717273471506,156.4108781588363,131,4,51,0,0,0
1538.0197851005964,67.476398129845,54.818951402078824,0.4184624371683879,108.67210817570553,156,3,80,0,0,0
1561.0585745283822,78.80027981844802,59.69012748796349,0.3933765068100775,136.63233572360807,181,7,158,0,0,1
1555.979044793104,75.41219876467251,36.795240242029415,0.7124771403016962,124.18940167295546,86,4,14,0,0,0
1608.078072555462,67.71224250267535,37.79900799601157,0.6331339061988404,100.30931899036064,181,8,120,0,0,1
1583.3922154548904,73.45395461475069,65.61638068877315,0.6920367502144261,119.88090581574541,126,8,147,0,1,1
1545.9180079228436,71.23921797204709,59.999111938082834,0.3777104980444436,135.68005558621496,138,1,4,1,1,1
1492.9834288541354,76.5958725520959,66.32913954801292,0.5071253749910892,116.23477329827386,195,5,134,0,0,0
1333.9039066484008,81.70225223011572,60.34861284655683,0.37064923747959044,143.86225891702057,137,4,17,0,1,0
1542.9618219132585,65.62413765177128,53.88621223961208,0.4304305122802936,140.43030785563727,82,3,55,0,0,0
1520.7687687163111,75.57513039573709,56.165309481114946,0.4081873016583425,138.3782970931666,107,2,74,0,0,0
1527.1578837195373,74.1993360221668,65.5651169576004,0.6239584006441562,110.80686455454006,77,8,95,0,0,1
1372.3251424179691,78.35670038225233,53.15227018047762,0.460377032189824,98.40315104437026,84,8,113,0,0,1
1391.8943459591737,76.06598314118844,55.295652973135496,0.6068379333694016,107.72824789274411,174,3,100,1,0,1
1605.3152853332904,71.2401533413059,36.25906864014402,0.5604120889588518,123.92481881333441,187,4,172,0,0,0
1496.0444846143346,73.4047303216669,48.95684880464411,0.7303638752104789,130.9157342706471,114,12,27,0,1,1
1568.1500697372624,71.01987071598255,58.655884478323955,0.3520555776860276,76.56857190479104,91,3,49,0,0,0
1502.8318376130462,80.38003569299299,40.83770793265462,0.6259233239786799,119.837735967765,134,3,1,0,0,0
1502.9756139495746,75.10655824335971,38.0901672209814,0.6146440870400728,123.16178450646369,186,4,67,0,0,0
1593.8283805975998,84.50595342876504,42.553072328976626,0.4026621161972965,114.44911487368897,160,3,127,0,0,0
1448.3955271782627,74.6966959309269,39.66002511971334,0.6007133336473159,145.8254767803176,64,4,76,0,0,0
1509.6120776940984,71.45796616544769,38.596505481455836,0.5336144963026229,128.43560148501743,118,6,23,0,0,1
1453.7724711294957,67.43142803693587,46.99403371472348,0.4772523740046592,146.20383816161794,154,4,111,0,1,0
1456.5503772567683,65.98430161872028,66.31354055534136,0.41760645130280005,115.68078959299535,199,3,175,0,0,0
1469.0827876531362,67.07932028497255,50.28238586954873,0.4280890548550814,138.7495498501385,113,8,172,0,0,1
1522.2133771633712,76.33563325505742,37.51681523261292,0.7049812095785926,152.70132789055037,90,2,118,0,0,0
1452.1251378336522,77.54362511614967,33.078866775234964,0.5000682818957483,146.23386898545323,120,3,185,0,1,0
1625.575612557352,67.09404648983933,57.84624580551701,0.5782130001531459,98.15716813142534,105,7,35,0,0,1
1410.5392697780496,79.47519157038057,45.31195057745551,0.4209100618332447,114.92647844915238,74,3,1,0,0,0
1481.3128355838642,72.58469474158281,62.873237863414374,0.42201470537783614,113.09670589100408,154,7,126,0,0,1
1456.0268941725826,75.73396505992774,56.380430745630804,0.6081984809249943,129.78509070152654,183,5,104,0,0,0
1644.6977884353732,83.06110314127713,61.84965802165474,0.3650423788448468,133.72707110029066,168,2,17,0,0,0
1519.6554776511575,79.48419657932766,40.87784157673795,0.45847862320947286,103.22214651948528,58,9,176,0,0,1
1603.1844539468634,73.65734676047084,57.69435689844232,0.5034027411072232,121.35677027833876,109,4,7,0,1,0
1351.4439626963028,70.54403887292357,40.56247938774875,0.5111372601840053,79.60145335687727,174,3,185,0,0,0
1526.705026586926,64.24092299335348,67.56273917801167,0.48209067149838436,148.8389001160378,98,1,14,0,0,0
1588.9630795623436,71.4042334037879,55.454971261334975,0.5395819781095923,109.75251518646613,100,2,144,0,1,0
1508.2283989275425,73.94434880586152,42.98047200701369,0.5692855755817812,121.11727879688993,119,6,22,0,0,1
1606.5480375065351,70.06410236424408,40.78047449169091,0.573463754545933,113.80700572023878,86,10,193,0,0,1
1448.2711549899627,74.34371516453848,37.63706340286574,0.40141961913321733,142.9205515002683,80,6,197,0,0,1
1640.934744018558,75.38425941479385,57.785638355749114,0.4715844902071203,63.24987117205242,111,6,92,0,0,1
1729.8898123619251,73.8757200909596,38.748624519917094,0.6194762861876938,119.66779315348182,142,2,154,0,0,0
1463.716143956034,71.7499870958827,53.812130637099564,0.5894647187573873,117.88362485004605,63,4,164,0,0,0
1455.4497478599228,75.84327335983363,40.585401077014296,0.36271405485189356,110.92727224816635,128,5,48,0,0,0
1645.3384477117702,77.20970324784705,56.478757791754745,0.5351479900352202,154.52453091271263,57,8,63,1,0,1
1657.9572145730713,69.54800461278577,62.59758914162157,0.30217747506251896,102.25341082288458,85,5,33,0,0,0
1447.7139972846733,82.05466189873135,61.121009725786124,0.5046934902060369,135.43592354471323,97,3,17,0,0,0
1457.9813182904143,74.50705933857869,60.43405323723127,0.6897767016745977,127.12505577412168,134,1,63,0,0,0
1471.8215391139493,75.09424811472424,37.50889622769008,0.40521072827310134,145.2303850507103,77,7,105,0,0,1
1365.5549488965723,78.54107211628279,33.535397879380746,0.41656769545084177,106.6562183044499,100,7,73,0,0,1
1408.13480535158,76.1660806563175,57.95795313949542,0.5764029781572859,105.34062201752482,153,4,101,1,0,1
1399.5859233247932,79.76568316956623,44.73388855177405,0.34571984847903536,141.92139814954797,150,4,171,1,0,1
1423.2202434895871,76.43562082600913,47.293849056133894,0.43672449701149607,128.5064261666022,78,4,16,0,0,0
1496.5315112613218,71.9378131267978,31.24596371173564,0.5596441137581752,89.10125306646484,176,9,186,0,0,1
1523.421473253652,76.8075176260305,40.38305797100197,0.4365714152310597,109.2138997107346,131,1,140,0,1,0
1655.0500492814076,69.28136896339669,31.34705615497856,0.47640300127890284,127.72765307696122,59,3,51,0,0,0
1400.164595926121,75.54279852888261,65.16743090404991,0.5744185710315035,136.7552844309318,155,4,187,0,0,0
1598.4322398476584,74.8338500467777,39.73586732874122,0.5421546083536561,106.41538693614089,50,3,169,0,1,0
1478.601115577449,73.9594157136373,52.293486782920326,0.5266818396295402,61.71488020366118,88,3,63,0,0,0
1495.0536290347568,74.35731244280535,31.559172826445216,0.4660877720729961,130.46446371474067,70,8,193,0,0,1
1567.4819492166603,65.5907547725118,56.67389565222632,0.5370061115268956,95.59358620112049,114,11,33,0,0,1
1387.72779784377,72.25637546129519,42.921093830163755,0.4876267319900243,79.65322403755178,64,4,94,1,0,1
1538.240974618405,75.46422450570557,65.91676747830664,0.5457805609925784,63.35348150031719,181,2,86,0,0,0
1516.6452208213057,75.799281959987,65.52472755736143,0.4503067974882022,136.2796172039548,110,3,198,1,0,1
1549.245126400815,69.8616242953702,43.01162473446991,0.4817431025620459,122.57234900809934,197,4,101,0,0,0
1528.9168643907817,81.3285392043235,66.03843582761871,0.4010042207447986,115.48687238575496,187,2,191,0,0,0
1745.5300139910894,70.66912575892749,69.84630693995115,0.4964992389993764,147.78048725925524,136,7,160,0,0,1
1436.2260015748684,79.84728600263368,63.016626564957924,0.41889991363711554,132.74649366046145,154,2,139,0,0,0
1446.9003044998183,77.13597180935842,63.794853910209156,0.38859535498380066,152.32600085443835,83,11,75,0,0,1
1437.6859473575237,71.76886345078098,39.9603494443636,0.5258661147855388,92.14529055666007,173,5,18,1,0,1
1444.4522880839745,83.87655446304755,53.06809595431025,0.521273977585766,119.30898752092072,159,5,136,1,0,1
1436.2612872693483,69.0318158412176,32.690236558694714,0.5782873734948573,87.66573250103971,82,4,73,0,0,0
1618.9016531107552,79.59577086805001,33.79671747286679,0.45688744304249007,115.41235336289066,147,4,144,0,0,0
1642.0504247989854,80.0029115902149,69.95570448133162,0.5408052846836756,115.02768292466645,110,4,49,0,0,0
1442.9253706250524,71.64689895461677,43.06556997703644,0.5550797572273664,132.53227274526142,59,3,38,0,0,0
1416.7644426895772,81.96232650032164,59.92735648195385,0.5444773807831594,120.91127762283797,133,5,168,0,0,0
1547.1415556386405,73.74976742700524,62.26660212107266,0.4174346317197858,132.46814276559832,114,9,137,0,0,1
1444.7776955719028,76.44346814639928,64.32093084028917,0.5149363482271189,134.0688026627779,126,5,11,0,0,0
1563.2931817755511,76.30160919385611,69.90513189608626,0.5364140296054661,163.09857354766285,50,2,78,0,0,0
1520.29230208513,74.32845629264726,39.65985941027471,0.5007178466907942,113.69406689427751,182,6,14,0,1,1
1348.4255885002767,79.05404136579891,31.61403307438799,0.2913522341628915,101.17954598667242,129,7,27,0,0,1
1654.7505201330061,78.96744360276107,46.44766071978344,0.516048962397348,124.92167230632818,64,5,131,0,0,0
1679.5877673095522,66.2573401338091,35.20322679315788,0.7212531039397242,103.95439945720913,77,7,35,1,0,1
1438.7211309515615,81.52170121439076,30.897035566482206,0.46399607312430174,149.63921536873073,72,7,118,0,1,1
1461.2298440064017,66.68754005982163,44.417073085659446,0.42719229021446786,114.33563922109535,158,8,64,1,0,1
1528.5865390724905,80.16273102170828,61.34953004300946,0.5373348559711398,108.6884726425202,156,7,97,0,0,1
1533.4456789987025,80.63352568413792,52.647227649002836,0.5312378210466572,110.57368557697764,194,3,46,1,0,1
1565.854427267283,69.54516784892401,42.51111956841416,0.6192735165416414,134.36834846943282,162,4,80,0,0,0
1701.020453876635,72.94592856022707,56.173680219708785,0.3742131844091112,116.84506033537029,147,4,38,0,0,0
1482.305277250595,69.47147665757032,39.28072721235243,0.5731380252574992,107.16666359739236,190,3,37,1,0,1
1420.1702755461547,73.92539484855632,30.575257842883403,0.5590422061251463,153.3070383524706,191,7,43,0,0,1
1362.0680771985474,73.4598285790713,60.574135457457096,0.4857853463059454,102.876603186765,188,7,178,0,0,1
1426.9069960058082,78.8983026613467,54.949723394560365,0.533868731792169,120.71132148065988,77,3,96,1,0,1
1496.6873027126203,81.55154373059804,60.4921049800384,0.6029457481598357,133.0461230322046,91,7,123,0,0,1
1679.4557863517787,81.97841905394978,31.557520667506623,0.587231538002845,87.37329779165853,148,8,25,1,0,1
1448.238870096383,72.18915986710849,63.48478511322609,0.38569806879262714,129.6052100281185,110,3,163,0,0,0
1522.37879516389,73.95389063127736,54.781048001452135,0.5820158186755484,98.897846490391,172,4,196,1,0,1
1498.3577103927248,66.58280903889525,52.535814028505605,0.49353113949674815,136.45565561668005,113,7,96,0,0,1
1618.8393273448085,70.97064966751906,54.984561924581264,0.5072874098015515,100.74697976162048,80,1,0,0,0,0
1752.6932425873622,79.8242581654873,64.57732987473457,0.5073196991001695,133.8553806369772,130,4,52,0,0,0
1446.913122707968,83.07791411774116,53.47746026235628,0.484975701120174,142.11666132589426,59,2,5,1,0,1
1451.0560557481779,68.82825564060039,53.23801519552717,0.6191707497107065,137.2287305126561,57,2,36,0,0,0
1604.416087706907,72.03767870423553,69.62716628263064,0.4916282040150788,125.02633296476205,198,5,1,0,0,0
1568.1891489626312,74.86797121520536,60.26920668274272,0.38804538716168313,115.373981141406,108,6,122,0,0,1
1684.6707325736033,76.40080579409803,47.69175221804541,0.46064701440302713,108.47160847330312,79,5,68,0,0,0
1558.3928185325965,70.95198240039177,58.29588000131711,0.5178694716810476,149.42069381634207,194,4,168,0,0,0
1464.070790921294,77.12030522232045,45.56921886767154,0.622921478429705,106.01009559664713,69,5,178,1,0,1
1559.0654830692308,72.63080326464542,39.15501849933996,0.5603094684948834,99.25867852860009,97,7,174,0,0,1
1610.8703580582908,74.9277386456086,53.874075075510376,0.4149464721252956,133.3073787006566,179,4,12,0,0,0
1582.0482181197365,77.73142124001849,67.12728392455806,0.7485189916678892,104.0772639362701,86,2,68,0,0,0
1550.7274031107297,75.03211134905469,67.1655808006185,0.5264775310977979,100.99873005067745,178,9,65,0,1,1
1606.6674689589154,72.81807054736716,43.67621112421961,0.6275390737999015,91.1279147566047,181,4,58,0,0,0
1616.9295590445672,74.45195098037084,51.1070986488678,0.4848285566422771,110.34180321078965,149,3,67,0,0,0
1638.2158991037527,74.55818520397332,38.46543594279445,0.5533359244705449,118.34569952207013,103,4,58,0,0,0
1564.8709887589644,73.14994485058936,69.82524437995534,0.5839468504518405,124.86183455321398,171,4,116,0,0,0
1483.2881919683145,73.70601968666449,69.24471631471744,0.6218194711754256,139.02612488598967,74,6,9,0,0,1
1514.6713686433322,82.99323585252358,55.980357188297894,0.6057368305378226,130.53795847331588,180,4,140,0,0,0
1620.6508966508356,77.8045972397062,62.17656238709893,0.5872197000072978,116.18255560893641,58,6,129,0,0,1
1418.3064329012764,73.5225984098542,58.604006451348,0.46849132688058914,116.0360864724056,83,9,14,0,0,1
1536.86733088729,78.48477202255368,53.72632876157873,0.44282539580439384,130.20314937830366,92,3,45,0,0,0
1460.666118767264,73.33090255121995,32.133919879555904,0.5332607510324198,145.4514032585714,123,3,184,0,1,0
1502.8744822934818,80.86562318793321,48.19057370210644,0.593312807234107,122.52628398966401,143,8,137,0,0,1
1627.8451862607299,76.84821096099047,56.99145208669642,0.4777279299223393,110.61738291579182,71,6,149,1,0,1
1519.1099068019903,74.46348927997886,57.101264555347385,0.6065171965714387,100.1426799782891,119,1,88,0,0,0
1504.6436548156148,77.23858462905139,44.92490473689534,0.6452616745486179,91.09589471175549,179,7,76,0,0,1
1364.0143859020081,67.1456192396575,67.66767946632123,0.408367908092658,133.32539344087047,143,5,135,0,0,0
1574.6253566027221,69.36616265545098,36.69428128947124,0.416307929620372,131.55957047279114,81,7,148,0,0,1
1564.5484181141076,69.03037496800472,50.01437784862242,0.48596249410946635,131.54727050213324,155,5,149,0,0,0
1716.325472330546,75.71471547381853,57.63535906203291,0.5307612668189197,117.42681107295888,193,2,109,0,0,0
1469.2221765047,83.66257499742545,57.88543223567237,0.4475432986232949,148.138694917835,50,6,96,0,0,1
1521.915032766394,86.15650073096316,55.94555827075262,0.6352202678867145,110.31763010830365,121,7,44,0,1,1
1524.9383683710755,78.19025550720379,41.01152853807441,0.5424066861518451,139.10538474414412,99,5,90,0,0,0
1657.7453279763474,77.50422237472229,36.24826274746488,0.5039447048240739,119.22514210020914,190,6,167,0,0,1
1490.4704467613049,65.99471132923631,55.437613073068434,0.35640904761314723,107.83298470641324,64,5,113,0,0,0
1527.902152577034,72.2866310013299,53.97208464557751,0.3684184183572493,131.85060614635523,102,6,149,0,0,1
1560.7896509716538,71.0610812404588,37.17424041156964,0.5281009250281806,128.19272237367989,57,3,157,0,0,0
1518.6609123156359,71.89576200874441,58.205565822822535,0.2867404373845164,127.13945518533852,123,4,189,0,0,0
1455.3566385449471,74.15928090707605,48.20687966934626,0.6012637409644072,121.62556844112397,95,5,72,0,0,0
1519.4089992898307,72.63954711151436,56.71042366412612,0.484184615562768,119.24213836566338,118,8,172,0,0,1
1607.3631749859771,65.10350094812107,63.49468319080603,0.8243092969594734,167.76743985740876,163,10,34,0,0,1
1397.348470058894,78.73955128058768,36.78913714307693,0.7307916250616111,143.68513290392346,196,5,41,0,0,0
1513.2969674146875,69.63628487130097,30.76579471987347,0.4818550930752483,134.45653789971024,172,3,132,0,0,0
1429.9879185060827,76.19623432055575,61.16410345583147,0.4893662997468685,122.23598316406776,188,7,26,0,0,1
1619.5046628924842,85.37041334874986,54.38789700610464,0.599558151400203,140.14314401193337,166,2,197,0,0,0
1347.6813095216226,70.40307704206788,57.98558278488487,0.6703172609918038,130.35989552782902,92,6,189,1,0,1
1444.1078152728412,62.348562386268355,63.5261989995457,0.3361970942563983,120.52409505548071,69,6,31,0,0,1
1537.721187506452,73.56997889059944,62.11243739298002,0.3213624534645313,113.9287134946817,197,6,135,1,0,1
1656.552402923434,80.50479817499286,68.43680587715298,0.4377965194445619,118.38165324674624,70,5,102,0,0,0
1493.4249738927012,84.79173727110297,51.43740315408473,0.5582737583173865,56.59148528243889,131,0,84,0,0,0
1444.4800473306802,68.85225202773792,49.53982530639621,0.5496873590507597,124.21201678595284,106,6,145,0,0,1
1688.115706944059,77.48349611618261,46.0754879956292,0.606977145498385,110.23047839779281,123,4,77,0,1,0
1355.1986099583755,72.67344771609973,36.14764171376818,0.38003024716346917,151.85339996565767,147,6,142,0,0,1
1280.119404337992,74.47025822847932,52.9042893152809,0.2683856137031123,120.38688141623508,159,3,153,0,0,0
1544.0014450053332,88.22171673508518,41.08050097303915,0.5858014195302146,96.22073160930077,164,6,180,0,0,1
1449.7945775647388,67.48514835802423,66.85230048851902,0.4171803727034765,119.00239691743765,91,3,43,0,0,0
1397.8767182869287,76.26869830747287,53.327632171083906,0.29815121356113616,99.07757829874991,117,5,31,0,0,0
1570.8356447299352,77.33846585882716,53.713607220324405,0.5145063745959382,129.46814831424933,119,2,27,1,0,1
1524.38007137712,80.42893162469673,44.196986435080404,0.5793175688218677,125.81894728678971,127,4,166,1,1,1
1443.5921369263272,75.48991576735447,32.0795740791083,0.4877942867878723,139.15679262216534,139,7,159,0,0,1
1371.9695601329106,76.54025269752051,31.269750614919545,0.45421516138175105,104.1823641661087,160,6,76,1,0,1
1587.2457328280145,73.04175716289105,46.933405766127905,0.48406377678540935,120.68016192456294,161,7,17,1,0,1
1565.020117795866,76.34563470622554,33.382615123889515,0.4629417237599217,92.6995640914673,152,6,102,0,0,1
1490.0824136220617,73.28403862251295,54.273878221605564,0.3651952888059833,134.02989563849428,194,2,69,0,0,0
1684.6636996047666,78.10785944928026,65.2389202255863,0.4285319323009568,130.37742360880245,68,0,118,0,0,0
1392.9915233673848,73.15194831978182,65.31659266074888,0.5521279905013814,129.9161004205514,119,4,138,0,0,0
1347.4474829075261,76.88550196951093,56.3618164052893,0.53216785413765,120.03238062713882,112,5,159,0,0,0
1430.8091930118755,74.85368593157511,38.449273258917245,0.516805980596682,128.29545781577582,124,2,147,0,0,0
1495.4413983644502,80.63025125386085,64.51987325435488,0.40048515181466204,152.08678216617193,153,3,96,0,0,0
1524.333944932269,74.74303138205757,65.44373741252832,0.4818496837864333,114.29811485915972,124,6,167,0,0,1
1475.876394214367,66.1348376589656,37.866143398118346,0.2822934953557145,122.77290367420169,177,9,135,0,0,1
1535.2055396514297,81.30960750356996,59.49704343082709,0.517847666388539,98.2774740163718,105,6,34,0,0,1
1374.8460575809556,70.47133849568691,41.46078195708492,0.6428857707813568,102.63478076803335,71,4,68,0,0,0
1644.376460407326,71.7311683067559,62.10561249411719,0.3525867867957894,121.95626586186614,138,2,125,1,0,1
1491.784882160743,72.02169352978254,69.8895159961441,0.44140723266822446,142.07867093403814,68,6,98,0,0,1
1611.7295831588128,81.87219046585409,31.201040213175713,0.532910677871013,114.87438351496856,75,7,77,0,0,1
1534.2725346377704,64.32162893010653,65.89463463163727,0.6252842634427483,115.28166941375753,72,2,148,1,0,1
1545.6753219153784,90.68874266829997,54.90522134394632,0.45517753836998504,111.86229510991251,96,6,110,1,0,1
1556.9767280232204,80.28028404533026,68.93530476659285,0.43077496707341034,109.30486658311354,62,8,151,0,0,1
1544.7708560017315,76.1161945706458,48.600380701057105,0.30310768575839164,125.89942911417643,115,4,16,0,1,0
1564.2722759867545,74.72552999691857,63.89551722285495,0.5103438129308107,90.05484709642711,193,6,145,1,0,1
1632.915253013243,76.42777037428829,32.49576274393109,0.7042076040143744,145.61879153333456,122,6,139,0,0,1
1519.652116970147,77.60561214189669,43.41116200313183,0.5277358461964676,106.69155403741078,126,1,143,0,0,0
1570.9003757588512,78.22607792975029,32.680661510048395,0.49777210208162864,134.43806970876284,80,7,3,0,0,1
1491.0264305712774,77.77802233001724,69.01372533916282,0.5322082310766986,94.60002805212248,134,6,161,0,0,1
1644.0117215449472,75.44790340627624,62.67895629087347,0.49889079960513977,133.37680261092436,108,5,91,0,0,0
1432.3607697940731,74.01330789846337,64.10189684983882,0.418698562773987,133.43889215628994,90,3,173,0,0,0
1680.0940432910816,74.24363358173244,67.51860925735576,0.5823279915677706,127.68404144011794,161,7,74,1,0,1
1495.9842049355657,74.0254585982366,33.40413944479141,0.5225761523111755,100.11142956400415,145,4,158,0,0,0
1356.9224897881952,80.66885048433532,45.42390370053333,0.5017613251933657,124.99096379196155,171,2,152,0,0,0
1512.810441491079,77.96778361140431,32.84139556176009,0.402463397272175,96.33887630531223,154,7,102,0,0,1
1431.8948342525118,60.2980568266786,38.431724062001145,0.630350793193476,114.94473489807629,123,5,23,1,0,1
1584.0643548988724,78.27950388264881,39.174631081506895,0.566470274533311,140.5882620191065,181,8,64,0,0,1
1434.737602069761,75.97368097359387,48.76428844190315,0.4447079162632698,135.93403854141485,148,7,116,0,0,1
1455.381656678522,74.90645621777051,40.742486698145704,0.6001824853681937,120.30365885080866,175,5,152,1,0,1
1311.0459269054468,73.05740773455557,34.039124272710445,0.45024291616147927,100.50386848154317,187,4,155,0,0,0
1454.7693680750924,80.62056359993007,36.69964356376431,0.4217996507488963,132.91175424348387,124,3,163,0,0,0
1257.6120673371042,79.73763231061429,35.89102254208364,0.4240296882519713,120.38762475396051,63,9,81,1,0,1
1341.6097176514277,71.13561166088195,68.92307191649193,0.3228931446911909,73.59368803539154,87,4,5,1,0,1
1576.0414656144299,77.03526143562267,60.37170027673895,0.5471542380418206,135.65259652633037,189,8,65,0,0,1
1578.5800158650832,70.14171632729357,68.71045861078248,0.316885512166165,119.51534332260616,94,4,66,1,0,1
1542.5457561784965,68.10190917605534,47.58961946031634,0.37715561687342375,144.04902495966144,194,2,71,0,0,0
1403.3023856870786,71.86641387705018,41.134739266506266,0.29244119909214666,98.0945896231439,124,2,94,0,0,0
1495.2288643858021,79.31196736191379,61.93172788836747,0.4913930307209107,56.465923736079986,78,5,47,1,0,1
1499.6397460909432,79.76562522688043,43.05015672164587,0.4849679539728128,125.5816771669037,67,8,69,1,0,1
1384.1635310807458,77.56542710048646,41.97533494821393,0.4673303786813636,125.83127353363946,69,5,77,0,1,0
1650.3398301767152,78.62547893423998,39.30023968831325,0.3957422305329424,86.18656744787097,63,6,66,0,0,1
1587.7362290575672,77.5808914355748,35.18715912896941,0.382776624656336,100.43000908266788,103,3,175,0,0,0
1477.9035826170336,71.79259202388523,40.25852244067064,0.5464369863546574,175.10435487439804,80,5,64,0,0,0
1502.688583899453,77.1596127233697,44.21278993895551,0.4449448068291512,113.88778771692394,107,8,171,0,0,1
1520.8382807947553,79.0020476261384,56.95976832582922,0.5316358321536144,134.61917952752432,153,4,62,0,0,0
1295.8265131575708,78.77145664906787,32.50259368877806,0.41147513138757774,106.98680345263233,177,5,45,0,0,0
1475.2822617479403,80.94456685737322,38.42027758661372,0.5181062742771082,78.19394202293687,74,1,146,0,0,0
1431.8015752002202,78.54151923600531,62.360945611667056,0.6303278037316064,116.59483506408189,68,5,191,0,0,0
1399.8379990105084,76.75724103770791,35.87687694335083,0.5586165800392784,114.6879087942779,185,6,72,0,0,1
1471.8899707114044,80.35075119158213,43.70580586090086,0.45875861817835195,112.00243522663257,52,3,70,0,0,0
1679.7686526849523,74.8673937037547,64.5863568743256,0.5257198970355927,117.70718328987215,135,6,109,0,0,1
1564.084286126701,70.5906267438614,36.197012445737705,0.4759334825469787,125.28536543291273,194,5,177,1,0,1
1442.8821010217202,74.18466518028119,33.3094734247276,0.5007880184694729,116.99766097492387,191,5,62,0,0,0
1557.258278135616,71.27548677596775,49.38151980320043,0.46743889478514966,94.71987664105272,58,6,40,0,0,1
